date,regime,bull_fraction,n_long,n_total,gross_exposure,target_spy_weight,target_qqq_weight,target_bil_weight,target_ief_weight,target_gld_weight,target_cash_weight
2016-03-29,risk_off,0.274,40,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-03-30,risk_off,0.267,39,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-03-31,risk_off,0.288,42,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-01,risk_off,0.274,40,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-04,risk_off,0.356,52,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-05,risk_off,0.39,57,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-06,risk_off,0.377,55,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-07,risk_off,0.418,61,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-08,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-11,risk_off,0.329,48,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-12,risk_off,0.267,39,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-13,risk_off,0.096,14,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-14,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-15,risk_on,1.0,146,146,1.1514,0.4605,0.6908,0.0,0.0,0.0,0.0
2016-04-18,risk_on,1.0,146,146,1.1514,0.4605,0.6908,0.0,0.0,0.0,0.0
2016-04-19,risk_on,1.0,146,146,1.1514,0.4605,0.6908,0.0,0.0,0.0,0.0
2016-04-20,risk_on,0.5,73,146,1.1514,0.4605,0.6908,0.0,0.0,0.0,0.0
2016-04-21,risk_on,0.459,67,146,1.1514,0.4605,0.6908,0.0,0.0,0.0,0.0
2016-04-22,risk_on,0.363,53,146,1.1514,0.4605,0.6908,0.0,0.0,0.0,0.0
2016-04-25,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-26,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-27,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-28,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-04-29,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-02,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-03,neutral,1.0,146,146,0.874,0.4807,0.2185,0.1748,0.0,0.0,0.126
2016-05-04,neutral,0.192,28,146,0.9931,0.5462,0.2483,0.1986,0.0,0.0,0.0069
2016-05-05,neutral,0.295,43,146,0.9931,0.5462,0.2483,0.1986,0.0,0.0,0.0069
2016-05-06,neutral,0.349,51,146,0.9931,0.5462,0.2483,0.1986,0.0,0.0,0.0069
2016-05-09,neutral,0.308,45,146,0.9931,0.5462,0.2483,0.1986,0.0,0.0,0.0069
2016-05-10,neutral,0.24,35,146,0.9931,0.5462,0.2483,0.1986,0.0,0.0,0.0069
2016-05-11,risk_off,0.295,43,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-12,risk_off,0.295,43,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-13,risk_off,0.336,49,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-16,risk_off,0.288,42,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-17,risk_off,0.336,49,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-18,risk_off,0.329,48,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-19,risk_off,0.185,27,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-20,risk_off,0.164,24,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-23,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-24,risk_off,0.137,20,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-25,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-26,risk_off,0.096,14,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-27,risk_off,0.116,17,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-05-31,risk_off,0.185,27,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-01,risk_on,0.651,95,146,1.1626,0.465,0.6975,0.0,0.0,0.0,0.0
2016-06-02,risk_on,0.507,74,146,1.1626,0.465,0.6975,0.0,0.0,0.0,0.0
2016-06-03,risk_on,0.568,83,146,1.1626,0.465,0.6975,0.0,0.0,0.0,0.0
2016-06-06,risk_on,1.0,146,146,1.1626,0.465,0.6975,0.0,0.0,0.0,0.0
2016-06-07,risk_on,1.0,146,146,1.1626,0.465,0.6975,0.0,0.0,0.0,0.0
2016-06-08,risk_on,1.0,146,146,1.1626,0.465,0.6975,0.0,0.0,0.0,0.0
2016-06-09,risk_on,1.0,146,146,1.1626,0.465,0.6975,0.0,0.0,0.0,0.0
2016-06-10,risk_off,0.171,25,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-13,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-14,risk_off,0.432,63,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-15,risk_off,0.445,65,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-16,risk_off,0.377,55,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-17,risk_off,0.295,43,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-20,risk_off,0.267,39,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-21,risk_off,0.082,12,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-22,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-23,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-06-24,risk_on,0.295,43,146,0.8611,0.3444,0.5167,0.0,0.0,0.0,0.1389
2016-06-27,risk_off,0.466,68,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-28,risk_off,0.411,60,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-29,risk_off,0.281,41,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-06-30,risk_off,0.247,36,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-01,risk_off,0.226,33,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-05,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-06,risk_off,0.26,38,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-07,risk_off,0.301,44,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-08,risk_off,0.144,21,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-11,risk_off,0.137,20,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-12,risk_off,0.164,24,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-13,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-14,neutral,1.0,146,146,0.5333,0.2933,0.1333,0.1067,0.0,0.0,0.4667
2016-07-15,neutral,1.0,146,146,0.5333,0.2933,0.1333,0.1067,0.0,0.0,0.4667
2016-07-18,neutral,1.0,146,146,0.5333,0.2933,0.1333,0.1067,0.0,0.0,0.4667
2016-07-19,neutral,1.0,146,146,0.5333,0.2933,0.1333,0.1067,0.0,0.0,0.4667
2016-07-20,neutral,0.479,70,146,0.5333,0.2933,0.1333,0.1067,0.0,0.0,0.4667
2016-07-21,neutral,0.363,53,146,0.5333,0.2933,0.1333,0.1067,0.0,0.0,0.4667
2016-07-22,risk_off,0.432,63,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-25,risk_off,0.438,64,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-26,risk_off,0.192,28,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-27,risk_off,0.226,33,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-28,risk_off,0.301,44,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-07-29,risk_off,0.411,60,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-01,risk_off,0.171,25,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-02,risk_off,0.349,51,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-03,risk_off,0.411,60,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-04,risk_off,0.384,56,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-05,risk_off,0.288,42,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-08,risk_off,0.199,29,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-09,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-10,risk_off,0.247,36,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-11,risk_off,0.082,12,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-12,risk_off,0.137,20,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-15,risk_off,0.068,10,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-16,risk_off,0.329,48,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-17,risk_off,0.178,26,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-18,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-19,risk_off,0.233,34,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-22,risk_off,0.034,5,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-08-23,risk_on,0.685,100,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-08-24,risk_on,0.473,69,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-08-25,risk_on,0.479,70,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-08-26,risk_on,0.192,28,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-08-29,risk_on,0.137,20,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-08-30,risk_on,0.151,22,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-08-31,risk_off,0.137,20,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-01,risk_off,0.158,23,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-02,risk_off,0.11,16,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-06,risk_off,0.068,10,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-07,risk_off,0.075,11,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-08,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-09,risk_on,0.863,126,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-09-12,risk_on,0.041,6,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-09-13,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-09-14,risk_on,0.007,1,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-09-15,risk_on,0.301,44,146,1.0805,0.4322,0.6483,0.0,0.0,0.0,0.0
2016-09-16,risk_on,0.0,0,146,1.0805,0.4322,0.6483,0.0,0.0,0.0,0.0
2016-09-19,risk_off,0.192,28,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-20,risk_off,0.288,42,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-21,risk_off,0.164,24,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-22,risk_off,0.13,19,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-23,risk_off,0.226,33,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-26,risk_off,0.26,38,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-27,risk_off,0.288,42,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-28,risk_off,0.13,19,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-29,risk_off,0.281,41,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-09-30,risk_off,0.192,28,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-03,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-04,risk_off,0.178,26,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-05,risk_off,0.205,30,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-06,risk_off,0.185,27,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-07,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-10,risk_off,0.185,27,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-11,risk_off,0.048,7,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-12,risk_off,0.212,31,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-13,risk_off,0.432,63,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-14,risk_off,0.329,48,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-17,risk_off,0.39,57,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-18,risk_off,0.281,41,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-19,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-20,risk_off,0.247,36,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-21,risk_off,0.199,29,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-24,risk_off,0.144,21,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-25,risk_off,0.199,29,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-26,risk_off,0.144,21,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-27,risk_off,0.253,37,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-28,risk_off,0.192,28,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-10-31,risk_off,0.199,29,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-01,risk_off,0.26,38,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-02,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-11-03,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-11-04,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2016-11-07,risk_on,0.274,40,146,1.1219,0.4487,0.6731,0.0,0.0,0.0,0.0
2016-11-08,risk_on,0.192,28,146,1.1219,0.4487,0.6731,0.0,0.0,0.0,0.0
2016-11-09,risk_on,0.205,30,146,1.1219,0.4487,0.6731,0.0,0.0,0.0,0.0
2016-11-10,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-11,risk_off,0.349,51,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-14,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-15,risk_off,0.082,12,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-16,risk_off,0.808,118,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-17,risk_off,0.856,125,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-18,risk_on,0.863,126,146,0.9776,0.391,0.5866,0.0,0.0,0.0,0.0224
2016-11-21,risk_on,0.74,108,146,0.9776,0.391,0.5866,0.0,0.0,0.0,0.0224
2016-11-22,risk_on,0.562,82,146,0.9776,0.391,0.5866,0.0,0.0,0.0,0.0224
2016-11-23,risk_on,0.295,43,146,0.9776,0.391,0.5866,0.0,0.0,0.0,0.0224
2016-11-25,risk_on,0.301,44,146,0.9776,0.391,0.5866,0.0,0.0,0.0,0.0224
2016-11-28,risk_on,0.151,22,146,0.9776,0.391,0.5866,0.0,0.0,0.0,0.0224
2016-11-29,risk_off,0.164,24,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-11-30,risk_off,0.185,27,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-01,risk_off,0.315,46,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-02,risk_off,0.315,46,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-05,risk_off,0.418,61,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-06,risk_off,0.425,62,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-07,risk_off,0.295,43,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-08,risk_on,0.712,104,146,1.0657,0.4263,0.6394,0.0,0.0,0.0,0.0
2016-12-09,risk_on,0.671,98,146,1.1672,0.4669,0.7003,0.0,0.0,0.0,0.0
2016-12-12,risk_on,0.199,29,146,1.1672,0.4669,0.7003,0.0,0.0,0.0,0.0
2016-12-13,risk_on,0.158,23,146,1.1672,0.4669,0.7003,0.0,0.0,0.0,0.0
2016-12-14,risk_on,0.336,49,146,1.1672,0.4669,0.7003,0.0,0.0,0.0,0.0
2016-12-15,risk_on,0.144,21,146,1.1672,0.4669,0.7003,0.0,0.0,0.0,0.0
2016-12-16,risk_off,0.253,37,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-19,risk_off,0.329,48,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-20,risk_off,0.226,33,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-21,risk_off,0.295,43,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-22,risk_off,0.26,38,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-23,risk_off,0.185,27,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-27,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-28,risk_off,0.185,27,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-29,risk_off,0.356,52,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2016-12-30,risk_off,0.363,53,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-03,risk_off,0.205,30,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-04,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-05,risk_off,0.329,48,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-06,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-09,risk_off,0.151,22,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-10,risk_off,0.116,17,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-11,risk_off,0.137,20,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-12,risk_off,0.151,22,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-13,risk_off,0.158,23,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-17,risk_off,0.151,22,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-18,risk_off,0.137,20,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-19,risk_off,0.164,24,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-20,risk_off,0.158,23,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-23,risk_off,0.178,26,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-24,risk_off,0.103,15,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-25,risk_off,0.123,18,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-26,risk_off,0.116,17,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-27,risk_off,0.137,20,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-30,risk_off,0.068,10,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-01-31,risk_off,0.151,22,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-01,risk_off,0.253,37,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-02,risk_off,0.123,18,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-03,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-06,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-07,risk_off,0.212,31,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-08,risk_off,0.014,2,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-09,risk_on,0.897,131,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-02-10,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-02-13,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-02-14,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-02-15,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-02-16,risk_on,0.993,145,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-02-17,risk_on,0.979,143,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-02-21,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-22,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-23,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-24,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-27,risk_off,0.199,29,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-02-28,risk_off,0.034,5,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-01,risk_off,0.021,3,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-02,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-03,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-06,risk_off,0.062,9,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-07,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-08,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-09,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-10,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-13,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-14,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-15,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-16,risk_off,0.021,3,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-17,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-20,risk_off,0.068,10,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-21,risk_off,0.363,53,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-22,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-23,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-03-24,risk_on,0.795,116,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-03-27,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-03-28,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-03-29,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-03-30,risk_on,0.979,143,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-03-31,risk_on,0.021,3,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-04-03,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-04,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-05,risk_off,0.144,21,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-06,risk_off,0.007,1,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-07,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-10,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-11,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-04-12,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-04-13,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-04-17,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-04-18,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-04-19,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-04-20,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-21,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-24,risk_off,0.151,22,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-25,risk_off,0.979,143,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-26,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-27,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-04-28,risk_off,0.356,52,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-05-01,risk_on,0.671,98,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-05-02,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-05-03,risk_on,0.027,4,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-05-04,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-05-05,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-05-08,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-05-09,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-05-10,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-05-11,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-05-12,risk_off,0.048,7,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-05-15,risk_off,0.151,22,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-05-16,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
